"","time_jjj","t2m_2016_daxing","d2m_2016_daxing","u10_2016_daxing","v10_2016_daxing","blh_2016_daxing","sp_2016_daxing","e_2016_daxing","tp_2016_daxing","fal_2016_daxing","wind_direction","wind_speed"
"22",21,-4.37964033487413,-6.19321960716519,0.405770802587726,-0.897795352094943,13.5114558607606,101743.334160843,7.07502337953534e-07,-1.73472347597681e-18,0.148896266387538,-76.4074154706013,0.9852342048853
"23",22,-5.22463606634352,-6.87051159789416,0.320241353011674,-1.05820467544366,15.7479155064029,101728.704432309,6.32574649238977e-07,-1.73472347597681e-18,0.148945368147818,-52.895732523577,1.10560013536069
"24",23,-4.90517159066536,-6.76614557685087,0.24623400545105,-1.12236840478315,16.8247294098605,101720.658081615,5.38915038345781e-07,-1.73472347597681e-18,0.148945368147818,-38.8739434280439,1.14906136541785
"25",24,-4.77958059450179,-6.79984710447945,0.30029925336959,-0.891190262309995,17.7358796358626,101789.417805724,1.6427659477289e-07,-1.73472347597681e-18,0.148945368147818,-58.5026652780818,0.940425289542179
"26",25,-5.14294095233424,-7.44996044389507,0.157159293716405,-0.762862803631019,23.2856128306053,101850.862665565,-4.40631241681603e-06,-1.73472347597681e-18,0.148945368147818,-36.5706170004558,0.778882982716414
"27",26,1.05369441177487,-5.00170753358742,-0.109178525947879,-0.330701214844465,90.6278977160605,101868.418339806,-1.67131852881848e-05,-1.73472347597681e-18,0.148920817267678,57.3976909873521,0.348257439299948
"28",27,1.40486146900889,-5.56811062695789,-0.322780571003096,-0.189163576595594,170.394958410641,101855.983070552,-2.83644408833009e-05,-1.73472347597681e-18,0.148920817267678,187.32634039788,0.374125855465139
"29",28,2.32789432430815,-5.30502128224452,-0.606844701460345,-0.170291891495745,255.297593106326,101769.30192899,-3.65690227975466e-05,-1.73472347597681e-18,0.148920817267678,233.498541129636,0.630285506734602
"30",29,6.96744520200099,-5.44526312302145,-0.751757292192826,-0.295788597409744,322.722709830509,101668.722545321,-4.03716029998113e-05,-1.73472347597681e-18,0.148896266387538,215.268850891025,0.807855135975945
"31",30,7.3466568506114,-5.52897336906665,-1.0105614297701,-0.310414153362127,341.359873544196,101589.722011239,-4.0015696478417e-05,-1.73472347597681e-18,0.148859440067328,229.099428232046,1.05716193175242
"32",31,7.30276096845711,-5.5757206493256,-1.13730455193979,0.0108762854628108,292.406256856245,101590.819240879,-3.23168764629946e-05,-1.73472347597681e-18,0.148847164627258,-281.022012990195,1.13735655686704
"33",32,5.13357279200096,-5.88120869008782,-1.44928762189596,0.667139134810077,57.4123303863344,101595.208159439,-9.25788026108466e-06,-1.73472347597681e-18,0.148847164627258,-205.090517567162,1.59546520995476
"34",33,6.63334876560469,-5.9605703519228,-1.19136979985833,1.17997717739849,22.6229581207854,101653.727073574,-4.3514491494367e-07,-1.73472347597681e-18,0.148883990947468,-142.236433735521,1.67681487922662
"35",34,2.49128455232676,-5.09411494805283,-1.33362344397187,1.75084565166894,23.1199491531502,101669.819774961,6.51306571417616e-07,-1.73472347597681e-18,0.148933092707748,-117.170768096341,2.20091162618571
"36",35,2.20474198826423,-4.89734151254407,-0.718077301686194,1.4540884034738,18.5641980231376,101747.357336189,6.32574649238977e-07,-1.73472347597681e-18,0.148945368147818,-82.5663789153561,1.62172997022128
"37",36,3.00706116763928,-4.75818681781971,-0.960041444010153,1.11109552678404,15.8307473451305,101812.093884951,6.13842727060338e-07,-1.73472347597681e-18,0.148945368147818,-128.266945175309,1.46840486374045
"38",37,2.53274177436134,-4.49401032705379,-1.63364125414279,0.302443820255486,20.8006576687803,101848.668206285,3.32863894380643e-07,-1.73472347597681e-18,0.148957643587888,-249.792163254888,1.66140182124854
"39",38,1.16831143739989,-4.65055935861875,-1.83572119718258,0.233562169641035,29.2495052189852,101838.061653098,4.26523505273838e-07,-1.73472347597681e-18,0.148957643587888,-259.963999888257,1.85051981909756
"40",39,-0.527776675838197,-4.90169009675424,-1.96600958151086,-0.0325285902668431,38.6923348339196,101874.635974433,1.02594501499051e-06,-1.73472347597681e-18,0.148957643587888,279.765422488153,1.9662786638158
"41",40,-2.00438537830496,-4.9299558941201,-2.33294421492522,-0.255214474445067,49.0463146748571,101868.052596593,1.71902613560026e-06,-1.73472347597681e-18,0.148957643587888,263.130073437024,2.3468624028518
"42",41,-3.14445898425578,-4.99301036516715,-2.47741364788788,-0.401941826096397,61.056931290344,101827.455099912,3.14265222117716e-06,-1.73472347597681e-18,0.148957643587888,253.79195240803,2.50980788394387
"43",42,-2.73476408414939,-4.0721976586704,-2.2939463311807,-0.518474481587968,69.6714425180039,101851.959895205,5.42794672697168e-06,-1.73472347597681e-18,0.148957643587888,242.732268279435,2.35180899700535
"44",43,-3.10056310210149,-3.90803860473773,-2.26602739168178,-0.346270355051841,78.7829447780287,101845.376517365,4.5850102289327e-06,-1.73472347597681e-18,0.148957643587888,255.448783585754,2.2923314111707
"45",44,-3.42124690783953,-3.86563990868888,-2.18936109750221,-0.0631950785540987,90.3794021998783,101859.640502686,4.36022716278903e-06,-1.73472347597681e-18,0.148957643587888,277.549149244106,2.19027295860802
"46",45,-3.30419122209486,-3.68082507975799,-2.16365794685241,-0.130189560658564,95.846303555893,101885.974014046,3.92939295268022e-06,-1.73472347597681e-18,0.148957643587888,271.925593474113,2.16757122897543
"47",46,-4.11504571188874,-4.4559602152151,-1.92612538222669,-0.142927948100962,126.659747562522,101944.127184968,4.13544409664525e-06,-1.73472347597681e-18,0.149006745348169,269.410891484465,1.93142107951795
"48",47,-4.6417962977398,-4.84080991781229,-1.59375705485862,-0.486392616918224,118.210900012317,102047.632514344,4.02305256357342e-06,-1.73472347597681e-18,0.149006745348169,229.425910663806,1.66632509664356
"49",48,-4.34793775331826,-4.68317374019477,-1.6411749362298,-0.11697938108867,114.317803592125,102068.479877504,3.04899261028397e-06,-1.73472347597681e-18,0.149019020788239,269.934991940209,1.64533867240418
"50",49,-3.89556630111747,-4.61577068493767,-1.2312539991425,-0.0457387698367375,189.529113156693,102155.892505493,-6.78526653350375e-06,-1.73472347597681e-18,0.149019020788239,276.059750720054,1.23210326087978
"51",50,-0.402185679674631,-3.853681302111,-1.0987498259651,0.23167500113105,331.337221058169,102190.272367548,-2.47304479806441e-05,-1.73472347597681e-18,0.149019020788239,-245.337666547209,1.12290893941023
"52",51,-0.336341856443198,-5.1212935993662,-0.984415121350479,0.394915077244748,393.212604587609,102154.42953264,-3.75618146730147e-05,-1.73472347597681e-18,0.149019020788239,-214.071143578176,1.06067480849632
"53",52,-0.0997918248341989,-5.39416725855233,-0.839502530617998,0.479365868066575,443.740026211383,102065.188188584,-4.50545835444721e-05,-1.73472347597681e-18,0.149006745348169,-189.353598347321,0.966724435597468
"54",53,2.3413069549664,-5.03867049937355,-0.85811515695061,0.889353226860805,473.228160798372,101962.780088848,-4.83514018479133e-05,-1.73472347597681e-18,0.148994469908099,-138.1542986092,1.23584415874984
"55",54,2.78758175686795,-4.98648748885194,-0.644513111895394,1.2290435586581,481.59417650985,101899.140769727,-4.55790773654741e-05,-1.73472347597681e-18,0.148957643587888,-86.9360816612782,1.38778428456444
"56",55,2.92658538368977,-4.68208659414228,-0.521758409654117,1.4795651783586,434.214364757721,101892.9231351,-3.03874884785944e-05,-1.73472347597681e-18,0.148945368147818,-61.0249510708792,1.56886741156036
"57",56,1.07686168291184,-4.05154188367226,-0.266056376465611,1.13421334103135,219.76273429223,101941.201239261,-1.61137637784682e-05,-1.73472347597681e-18,0.148945368147818,-41.4733911989112,1.16500038559286
"58",57,0.0270185013892501,-4.37659855338006,0.0742887907592984,2.43919036568595,54.6788797083268,102003.011842316,-1.09076219119626e-06,-1.73472347597681e-18,0.148957643587888,5.48044558565151,2.4403213854916
"59",58,-2.86035508031296,-6.03884486770528,0.641973893903972,1.94192146330491,25.43924063752,102079.817917118,7.26234260132173e-07,-1.73472347597681e-18,0.149019020788239,57.4698197436195,2.04528468680976
"60",59,-1.79709926813206,-5.48113894275508,0.666347571244297,0.325561634502801,13.4286240220331,102183.688989707,8.01161948846729e-07,-1.73472347597681e-18,0.149031296228309,200.939286141416,0.741626229015202
"61",60,-0.339999846622732,-4.55706479810078,-0.280680582869807,-0.511397599675524,11.2749962151179,102249.888511323,7.26234260132173e-07,-1.73472347597681e-18,0.149031296228309,90.3527784349548,0.583360175666819
"62",61,-2.32750784416265,-5.31806703487496,-0.500929994472385,-1.19691156092756,15.913579183858,102279.513711603,8.19893871025369e-07,-1.73472347597681e-18,0.149031296228309,71.3462820305771,1.2975084369838
"63",62,-2.93717287408288,-5.64094941247765,-0.260295325457898,-1.83996423070493,19.4753482491401,102335.472423245,1.10087270370506e-06,-1.73472347597681e-18,0.149043571668379,25.2963070859639,1.85828470012773
"64",63,-3.21883811790605,-6.07254639533386,-0.484089999219069,-2.26221818481406,27.9241957993449,102363.268907459,1.2132642367769e-06,-1.73472347597681e-18,0.149043571668379,37.9457476855744,2.31343343173028
"65",64,-1.77027400681555,-6.39977735714672,-0.880716203211639,-2.35987915520578,41.7571128668369,102402.037688073,-3.78949148407753e-07,-1.73472347597681e-18,0.149043571668379,64.2951206968871,2.51886693927533
"66",65,-1.1435383560576,-7.9141718083273,-1.25429820317336,-2.42970439007523,63.3762227747138,102459.825115781,-1.74637946744874e-06,-1.73472347597681e-18,0.149043571668379,85.7791825353086,2.73436051127768
"67",66,-0.731404795831509,-9.06437233190877,-1.21618663496848,-2.07114237317809,95.017985168618,102524.19592133,-2.66424365420227e-06,-1.73472347597681e-18,0.149043571668379,95.5725869048249,2.40182028075577
"68",67,-0.47900347344455,-10.035193756822,-1.47321814146646,-2.25183875800914,124.588951594335,102600.270509705,-2.30833713280802e-06,-1.73472347597681e-18,0.149043571668379,104.281630013012,2.69093840219691
"69",68,-1.55201392610417,-11.7365773290385,-1.66732124464942,-2.64248263957603,175.613364250473,102639.770776746,-3.30112900827611e-06,-1.73472347597681e-18,0.149043571668379,101.318256663971,3.12452790567151
"70",69,-1.2032855289898,-12.1388213684763,-1.88624118294252,-3.09681845835491,246.020427168846,102654.766248493,-4.36884857245876e-06,-1.73472347597681e-18,0.149043571668379,98.4737763097139,3.62604334836693
"71",70,-1.78246730741398,-12.3432048263527,-1.7129664949413,-3.28411993297091,291.57793846897,102666.104288107,-5.06192969306862e-06,-1.73472347597681e-18,0.149080397988589,86.5387118019294,3.70401106193385
"72",71,-1.46300283173576,-12.8258976736781,-1.95094221733684,-3.20202810278657,320.569082023594,102719.502797255,-5.77374273585702e-06,-1.73472347597681e-18,0.149080397988589,98.4991503618551,3.74955457440242
"73",72,-1.67028894190867,-13.3879521828384,-2.04932324223779,-3.21806903512144,360.825355645158,102859.948191178,-5.79247465803566e-06,-1.73472347597681e-18,0.149080397988589,102.069417605359,3.81519253327843
"74",73,-2.20435550811879,-13.1194271078624,-2.1707484711696,-3.00717795413062,599.298219341624,102892.133593953,-1.3022996618992e-05,-1.73472347597681e-18,0.149080397988589,112.543938545205,3.70880953580719
"75",74,1.12685421536531,-14.9273509932272,-2.3307284260761,-3.50114431161918,818.88542380822,102915.175416393,-2.49926948911451e-05,-1.73472347597681e-18,0.149080397988589,105.720546775741,4.20598460374055
"76",75,0.975657287945069,-13.5521112367711,-1.68859281760098,-3.45632405950704,913.313719957567,102925.416226367,-3.91165642138422e-05,-1.73472347597681e-18,0.149080397988589,81.8004697000819,3.84675469818142
"77",76,0.792757778969019,-12.5008410039703,-1.28354661598175,-3.23316638320132,983.306623682303,102834.711909458,-4.38932043693962e-05,-1.73472347597681e-18,0.149080397988589,68.0241666760896,3.47862857702016
"78",77,2.41812474873632,-14.5414141445775,-1.03360563380095,-3.07322885198009,1083.03615751021,102725.354688668,-5.14047051630321e-05,-1.73472347597681e-18,0.149043571668379,58.3994161281046,3.24238742023034
"79",78,2.42666005915521,-14.4370481235342,-0.989733014588368,-2.86894286077422,1187.98409717795,102645.988411373,-4.55416135211168e-05,-1.73472347597681e-18,0.149043571668379,59.7955083388567,3.03486483694967
"80",79,2.83269696908206,-14.2815862380218,-1.07659193747389,-2.42451467667277,1286.38832158622,102628.066993919,-4.82764741591987e-05,-1.73472347597681e-18,0.149031296228309,75.2202259025975,2.6527950575262
"81",80,1.12929287548496,-14.1728716327683,-1.15503086273276,-1.01810234460648,458.235597988695,102630.261453199,-3.18111145641713e-05,-1.73472347597681e-18,0.149043571668379,152.698445165267,1.5396846034037
"82",81,-0.394869699315564,-13.8173748735895,-2.28464001801439,-0.287768131242307,65.2813550654464,102690.243340187,-8.73338644008265e-06,-1.73472347597681e-18,0.149043571668379,260.189715927752,2.30269201355098
"83",82,-2.63843700942198,-14.4033465959056,-1.90263802042602,-0.659068535581847,33.0597698004499,102708.164757641,-2.92649056470322e-06,-1.73472347597681e-18,0.149104948868729,222.720246475583,2.01355475996175
"84",83,-1.16548629713475,-15.1719588550475,-0.723838352693908,-1.55075565654974,24.1139312178802,102768.512387843,-1.1094941133749e-06,-1.73472347597681e-18,0.1491172243088,78.6074122791144,1.71136935439187
"85",84,-2.66648160079831,-14.8588607919176,0.177544551128314,-2.26268997694156,47.4725097390346,102778.753197816,-1.33427717951857e-06,-1.73472347597681e-18,0.1491172243088,-14.09502536391,2.2696449060122
"86",85,-1.86172376130361,-16.4634883654584,-0.27890795179051,-2.2820334541689,106.945769945378,102848.975894778,-3.50718015224125e-06,-1.73472347597681e-18,0.1491172243088,21.890860887998,2.2990142086377
"87",86,-1.78246730741398,-18.3333795758178,-0.863876207958323,-2.709005329553,177.849823896116,102856.290759045,-4.53743587206662e-06,-1.73472347597681e-18,0.1491172243088,55.5653211066655,2.84341203103296
"88",87,-2.94326952438206,-19.8869112848895,-1.3562244902329,-2.77316905889249,221.667866582962,102906.763322486,-4.87461047128212e-06,-1.73472347597681e-18,0.1491172243088,81.8731964833131,3.08703927689722
"89",88,-3.35296442448845,-19.8684298019964,-1.47366129923629,-2.56416514641165,217.360610969132,102938.217238834,-4.74348701603165e-06,-1.73472347597681e-18,0.1491172243088,93.8914607081989,2.95746860049926
"90",89,-3.50903867214805,-20.0293274177716,-1.49936444988608,-2.50236037770965,215.786806033309,102899.44845822,-4.66855932731709e-06,-1.73472347597681e-18,0.1491172243088,97.1669497774056,2.91717349732808
"91",90,-3.4602654697544,-19.5433731322886,-1.55830443327269,-2.53538582663438,220.342557163322,102893.962310019,-4.3875804946374e-06,-1.73472347597681e-18,0.1491172243088,99.1983245594095,2.97598622252453
"92",91,-3.65657760938876,-19.5846846822849,-1.66599177133995,-2.49481170366971,223.324503357512,102870.554744365,-5.58642351407063e-06,-1.73472347597681e-18,0.1491172243088,105.979455760995,2.99993566913355
"93",92,-4.67227954923584,-20.2326237295955,-1.67175282234766,-2.44197098539013,224.898308293334,102842.392516938,-5.41783621446287e-06,-1.73472347597681e-18,0.1491172243088,108.055751101995,2.95938841528357
"94",93,-4.61862902660283,-20.3076368072204,-1.57647390183548,-2.26080280843157,215.289815000945,102833.980423031,-5.1930531483191e-06,-1.73472347597681e-18,0.1491172243088,109.604947856515,2.7561747589332
"95",94,-5.89160960907628,-20.5718132979862,-1.58090547953372,-1.93479444833167,213.633178226395,102832.883193391,-4.83714662692484e-06,-1.73472347597681e-18,0.14919087694922,123.313766150194,2.49853791096209
"96",95,-5.93428616117069,-20.3152468295881,-1.43865183542018,-1.54367877463729,172.465754378828,102867.263055445,-4.35011665028012e-06,-1.73472347597681e-18,0.14919087694922,135.035336486245,2.11013347038133
"97",96,-6.1220629903861,-20.6316063308757,-1.33938449497958,-1.59746307717186,162.774429247711,102940.777441327,-4.3875804946374e-06,-1.73472347597681e-18,0.14919087694922,125.594507482658,2.08466762538279
"98",97,-4.91980355138344,-18.1866148587256,-1.21308453057972,-1.82156433773258,285.365550564407,102984.666626928,-1.32665116073144e-05,-1.73472347597681e-18,0.14919087694922,105.752073351959,2.18853163441403
"99",98,-1.0655012322278,-19.2444079678417,-0.426479489141936,-1.92205606088927,484.410459026584,102973.328587315,-2.87203474046951e-05,-1.73472347597681e-18,0.14919087694922,39.3029267671645,1.96880274681339
"100",99,-1.14719634623714,-18.2105320718813,0.362341341144964,-1.20729098773247,678.485457165111,102926.147712794,-4.25632378947125e-05,-1.73472347597681e-18,0.14919087694922,-52.4832930726459,1.26049306882774
"101",100,-1.35692111652969,-16.8700809891063,1.10418744783051,-0.253799098062578,885.482222145128,102797.040358484,-5.23787651163216e-05,-1.73472347597681e-18,0.14916632606908,-242.076423507668,1.13298009784984
"102",101,1.04028178111662,-15.1165144063682,1.6040694121921,0.446812211269334,1085.18978531712,102673.419152374,-5.59003664859066e-05,-1.73472347597681e-18,0.14916632606908,233.84402631893,1.66513658036501
"103",102,1.01223718974029,-14.2663661932863,1.5912178368672,0.879445592183384,1192.12568911432,102569.913822998,-5.29594547038595e-05,-1.73472347597681e-18,0.14915405062901,191.860634611851,1.81807556332929
"104",103,1.10612560434799,-13.8075905591167,1.37495684519303,1.33142245032478,1116.00322932375,102530.77929917,-4.44176981903982e-05,-1.73472347597681e-18,0.14915405062901,144.266871614451,1.91394672532232
"105",104,-0.0510186224405516,-12.461703746079,0.659700204696936,1.59987217087014,625.307416702058,102524.19592133,-2.83269770389436e-05,-1.73472347597681e-18,0.14915405062901,70.3986478983884,1.73054769457588
"106",105,-0.381457068657312,-11.6898300487795,0.302071884448886,2.12733576941093,121.855500916327,102556.015580891,-8.54606721829626e-06,-1.73472347597681e-18,0.14915405062901,25.3894393317352,2.1486751497585
"107",106,-2.24459340009349,-11.0755925290975,1.23004425446055,2.00466981626191,128.647711691982,102591.492672585,-3.33859285263339e-06,-1.73472347597681e-18,0.14920315238929,99.0633362369691,2.35195874542114
"108",107,-2.32384985398312,-11.0440652935741,1.50435891398167,1.82586059994084,116.388599560312,102624.775304999,-3.11380978648972e-06,-1.73472347597681e-18,0.14920315238929,124.048031675588,2.36576893894827
"109",108,-2.06535188129698,-10.6700870515022,1.67142939320536,1.57345181173035,104.460814783553,102681.465503067,-2.85156287598866e-06,-1.73472347597681e-18,0.14920315238929,146.805029483763,2.29552321275746
"110",109,-2.16289828608421,-10.5787667830893,1.74986831846422,1.13893126230631,80.5224133913061,102706.336041574,-2.58931596548771e-06,-1.73472347597681e-18,0.14921542782936,178.886154585548,2.08787057841799
"111",110,-2.80548522762012,-10.4950565370441,1.90541669567248,0.87991738431088,65.2813550654464,102699.386920521,-2.30833713280802e-06,-1.73472347597681e-18,0.14921542782936,204.87144833949,2.09877759359108
"112",111,-4.91126824096455,-10.7233572080764,1.88015670279251,0.733661824787047,56.0041891279666,102725.720431882,-2.04609022230707e-06,-1.73472347597681e-18,0.14921542782936,215.775949850872,2.01822914957778
"113",112,-5.4819147089699,-10.6320369396635,1.98075351654258,0.382648481929846,50.1231285783142,102713.650905841,-1.84003907834193e-06,-1.73472347597681e-18,0.14921542782936,248.393484856191,2.01737561054431
"114",113,-6.08060576835152,-10.2634944278543,2.03304613338183,-0.458085089268449,44.3248998673894,102711.456446561,-1.4466687125904e-06,-1.73472347597681e-18,0.14921542782936,-242.85199137674,2.0840150022178
"115",114,-6.27325991780634,-10.2395772146986,1.39844420699371,-1.25824453750207,41.8399447055644,102680.002530214,-1.18442180208945e-06,-1.73472347597681e-18,0.14921542782936,-150.861886487688,1.88117663078938
"116",115,-6.39397359373055,-10.9538321712137,0.716867557004245,-1.88006656154211,44.8218908997546,102691.706313041,-9.59638735945675e-07,-1.73472347597681e-18,0.14921542782936,-65.5706950616736,2.01210073557812
"117",116,-6.84634504593134,-12.0279324711178,0.173999288969721,-1.83383093304748,58.9033034834292,102670.493206667,-1.27808141298265e-06,-1.73472347597681e-18,0.14921542782936,-17.0279535183348,1.84206722015342
"118",117,-6.39275426367067,-13.0498497605002,0.0180077539916376,-2.07208595743308,76.3808214549313,102722.794486175,-1.55906024566234e-06,-1.73472347597681e-18,0.14921542782936,-1.56427589599621,2.07216420541307
"119",118,-6.90121489862412,-14.8806037129683,-0.0103543432771049,-2.04613739042078,83.5043595854959,102748.030767896,-1.6339879343769e-06,-1.73472347597681e-18,0.149252254149571,0.910870349963794,2.04616358898859
"120",119,-6.6683228571946,-15.4448325142336,-0.227501650490914,-1.99990176192615,90.1309066836957,102769.609617483,-1.57779216784098e-06,-1.73472347597681e-18,0.149252254149571,20.3885097748447,2.01280005423575
"121",120,-6.33910374103772,-15.3980852339747,-0.107405894868583,-2.11218828827026,95.9291353946205,102877.503865419,-1.7276475452701e-06,-1.73472347597681e-18,0.149252254149571,9.14521841213909,2.11491734858802
"122",121,-5.06490382850444,-15.061069957689,0.019780385070934,-2.20607492164201,139.664346242739,102928.707915287,-7.83425417550786e-06,-1.73472347597681e-18,0.149252254149571,-1.6138952797181,2.2061635985419
"123",122,0.150170837433109,-14.3348563945959,0.0149056496028689,-2.2570284714116,241.630339716289,102979.911965155,-1.92419947823016e-05,-1.73472347597681e-18,0.149252254149571,-1.18872134652135,2.25707769010122
"124",123,0.691553384002248,-14.7534076248217,0.150511927169044,-2.3947917726405,674.178201551281,102962.356290915,-3.15488676536702e-05,-1.73472347597681e-18,0.149252254149571,-11.298084210122,2.39951692524283
"125",124,0.97077996770571,-14.998015486642,0.954400121629963,-2.78260490144241,1051.56005879376,102894.693796446,-4.21136717624251e-05,-1.73472347597681e-18,0.149252254149571,-59.4746015557854,2.94172902043996
"126",125,3.19483799685469,-16.3145493562612,1.34260632799588,-3.09068516069746,1254.58089551486,102778.387454603,-4.78831037934472e-05,-1.73472347597681e-18,0.149252254149571,-73.765614626335,3.36970718528035
"127",126,3.50576716211401,-16.5711158246593,1.23669162100792,-3.41905248143484,1424.3033330675,102694.998001961,-4.86136487584143e-05,-1.73472347597681e-18,0.1492399787095,-62.4716968310782,3.63583911033985
"128",127,3.8130383371938,-17.2244906022326,0.967694854724686,-3.58984123158847,1553.27250596621,102667.201517747,-5.1254849785603e-05,-1.73472347597681e-18,0.14922770326943,-47.3951098678609,3.71798243673545
"129",128,1.81211770899563,-17.190789074604,0.201031912928991,-2.57831891023654,931.702388155072,102732.303809722,-3.53514478559348e-05,-1.73472347597681e-18,0.14922770326943,-14.0062899000573,2.58614427921167
"130",129,0.381843548802806,-17.0342400430391,0.163806660263767,-2.37639187966815,124.340456078152,102832.517450178,-1.16742982221296e-05,-1.73472347597681e-18,0.1492399787095,-12.3879535797081,2.38203085364138
"131",130,-1.63370904011344,-16.7863707430612,0.875074880831449,-3.00906512264061,179.672124348121,102887.378932179,-4.87461047128212e-06,-1.73472347597681e-18,0.149276805029711,-50.9412734626468,3.13372445491851
"132",131,-0.939910236064236,-17.9061311771717,1.22694215007179,-4.21166325562852,437.693301984276,102949.189535234,-5.6238873584279e-06,-1.73472347597681e-18,0.149289080469781,-51.0254426295537,4.38674075122227
"133",132,-0.511925385060238,-18.4475299113339,0.991625374295187,-4.57824573869309,641.708120770103,103018.680745769,-6.05472156853671e-06,-1.73472347597681e-18,0.149289080469781,-38.3940427915099,4.68440550409628
"134",133,-0.891137033670645,-18.0822488376823,0.553342339939152,-4.28101669837046,688.425277812411,103085.246010598,-5.6238873584279e-06,-1.73472347597681e-18,0.149289080469781,-23.1375972398996,4.31662967103921
